V1,V2
505.009762900976,4729.18803093699
506.495468277946,7675.06465256798
500.819887429644,2508.20825515947
507.55716213611,5648.1012145749
506.671397195472,4451.13803007265
504.955718475073,6721.45542521994
514.093393289519,3995.5942580422
495.194645133872,5313.67683807905
505.922771152754,32.847245883021
511.646707418727,1290.37385384829
507.354594594595,3830.92783783784
516.698464554067,561.814113034956
521.734894613583,3379.4144028103
518.232270773639,3250.45988538682
521.507259620266,2669.68717636308
522.552009634201,1917.364669577
519.281090537979,4662.26490742091
527.382863340564,7147.04338394794
532.957185628743,511.418413173653
519.924498286833,3002.79625550661
536.801835853132,6579.47678185745
536.012286521686,3093.84015235287
550.593410955279,2836.97777189733
548.56222471716,1372.31505311339
542.682619647355,30.0453400503778
552.563711340206,2191.00797250859
548.967491580026,6200.12051544882
537.216870748299,8325.74
552.548451834862,3660.45283830275
566.042735042735,1188.85561253561
555.594742606791,6296.58573688694
553.474746335964,7799.81330326945
563.532988914003,1804.46098374771
565.331713244228,4217.9212636695
559.010130599292,1579.80410106188
563.217525773196,5063.7587628866
560.992752717731,5767.4255904036
569.662275449102,34.5335329341317
564.718906430497,8566.84867154409
570.434464180487,940.940651569997
567.688371356147,754.268694550063
571.418646616541,8036.93488721805
571.712830013895,3585.51675158252
575.194386694387,4892.66541060291
577.420458553792,7908.93051146384
585.314317059792,5197.6660449808
593.815280720339,848.728416313559
592.311373707533,5098.16070901034
596.141896938013,16.6011949215833
580.79315375982,1647.24646464646
596.052668294384,3992.01395186606
600.252399393837,3010.11230846944
594.040600346354,7970.22166634597
602.402963233949,8262.31168831169
593.256241168158,8422.37965143665
590.715789473684,6712.17231968811
597.6238170347,8533.84542586751
606.680507978946,2755.35792463865
613.409233340297,1261.76958429079
602.025048480931,4640.74612152553
598.621371529978,3354.49778172138
609.179970779652,3448.93212910081
605.57526286663,3524.16034864416
618.980639213276,4734.37645974186
612.832347140039,4977.17131586362
608.450334366335,6959.44152666775
610.67581300813,2020.4660014782
620.954377579839,5036.40126004779
628.572742302129,5661.34480264517
618.637567934783,6429.37550951087
629.762912482066,6710.38773314204
619.08359647665,2370.3289568445
629.602285553047,2163.44525959368
631.28076501019,4571.33202696347
638.847447150451,3200.6691803684
640.471149021576,8508.03813346713
646.386717151044,1741.40176013099
657.571574294458,17.157769466168
645.824435734559,3651.14326260305
643.486097481191,3740.15930650965
644.302477377244,3910.83503931167
643.995256340084,6904.34592227696
648.967952817452,2551.91295388332
657.66759646676,1337.35952270262
667.693218514532,751.800861141012
649.695896395694,3845.38336713996
656.536577008737,7866.36320027411
648.383499961841,4272.5629245211
655.712822104936,1062.58284176757
666.436922338255,3358.63029648302
650.249772579597,7488.02521117609
668.424160031074,6497.33521072053
677.46517609814,8460.6228729719
664.567181031238,4981.84870154309
677.053640323584,5544.59775980087
672.295707708302,6148.26570622308
677.33233995585,5891.51931567329
680.612263610315,2877.23828080229
694.199100501643,3736.3933575506
682.212588080736,4021.29487638839
684.965645147046,2003.56345491478
679.256352524928,3099.63814731425
679.696930533118,5183.85061927841
685.628260246489,3506.90412725709
684.739975698663,6839.72357229648
695.219392216878,7231.24562745955
689.548143053645,6762.97203117836
696.814491781282,5443.14301688471
693.069485874715,5993.11265134234
705.87213556711,6539.87098016561
712.356131808402,3216.01879741819
695.374282574185,5769.96568567591
703.654401408451,6700.89313380282
714.686724900248,1630.79478054567
713.18920712153,2739.39102067898
713.745319465082,6595.86716196137
709.271861177271,4327.87955086764
735.160900753655,5273.20612003995
724.040490616226,7479.64578099601
721.203371970495,7341.62123873083
722.544536966944,216.984355286399
725.323216187433,1294.51373801917
728.692486255345,4526.21026267563
738.485627595018,1211.46390929416
723.184626791893,1444.58057340583
719.609880415605,8320.73318957067
724.907862229327,412.488591774451
727.81209313971,3651.34614421632
729.825339879154,8115.15181268882
738.318958274993,7563.64309717166
737.031073446328,6129.66323648103
739.962112514351,2458.02464600077
745.005835543767,6817.41273209549
736.031316547664,2955.8645872479
742.029122055675,3464.51106352605
748.192103559871,3042.73190938511
748.866666666667,6368.45815602837
760.347572482416,4347.85709384114
753.495045682666,6253.6009522584
756.097316962256,5039.69243595574
766.164116828929,7907.25650705345
769.524623406721,8299.97132097335
768.300703343289,4059.40784275942
765.83985550873,6009.41631547261
775.796687760872,3724.33135855662
777.370051635112,8147.63403614458
783.004667242869,5473.36923076923
773.866941347552,1578.24697043141
782.257770632369,2076.41203491043
773.830884248518,2667.87148749678
780.292898691226,1888.07949587979
784.095942171842,6629.30359783144
783.747267759563,7109.46671634377
788.764705882353,8255.32723900371
789.913975576662,5968.78100407056
805.886654279156,1780.23991693081
807.503481156349,2327.42999848645
800.876781609195,3478.79609195402
807.15904995905,6434.26191646192
802.439601034355,6941.84613963798
802.729540559943,2824.20917085427
800.004036970148,3950.81621162222
815.322127743722,8204.94502669567
808.963131609871,2943.74353701528
806.651960784314,406.636101499423
818.670736360168,3399.73101869515
814.949970361589,3860.7351511559
815.331670822943,695.861774136088
810.502070783133,5575.29009789157
820.933198380567,6489.25060728745
818.929287242428,1373.77491273505
825.356375525455,7435.17779853651
831.286931818182,7172.69137396694
816.357514880952,450.214657738095
830.994395711501,5754.09880604289
845.287505166001,2645.88745006199
837.388178025035,3031.27816411683
836.389857369255,8513.78220511659
837.071628498728,1614.08816793893
839.37389084721,7629.30302661967
836.512021371327,4562.89136242208
850.683551617874,1448.26598613251
853.667897688415,2268.31391054575
851.354118936149,1127.42663611914
851.158810844116,4357.75492914356
849.727759197324,5556.72006688963
847.479171357802,3684.96228326953
860.87266971509,428.72599366866
850.478948217454,4247.66220358122
854.147139379184,7835.155356056
859.862225097025,4870.54010349288
858.130765682657,2180.92308579336
862.845471969334,5685.3100143747
871.298793930748,6687.3255090131
869.712439147222,8286.29444351184
882.106829372725,2936.10179833012
887.216125419933,3088.17390817469
868.821474913495,2013.79455017301
877.674076646984,7371.46254486511
890.547887323944,5578.953722334
881.494437312794,8480.62023962345
888.598496835443,3962.61016613924
883.648398576512,7070.16275207592
885.747760659262,6881.01254030813
883.043948835684,5229.15308297803
893.644156752974,3254.90132960112
893.654962962963,4485.42637037037
905.954873312373,413.480673201406
893.574237710019,6789.54934660859
893.75716759669,3811.09697902636
903.840215439856,7670.11718622491
906.667846797554,8010.95494045703
916.121325734853,4944.00854829034
913.649966550212,2560.55162417305
911.277760034068,2811.48142233578
921.249375811445,4088.98122440827
923.208798762674,94.0845506100705
920.227510156703,3323.09885858
926.656751776783,1182.78634728437
930.183823529412,7098.60337370242
950.265769701206,864.349001106646
921.962521102983,4716.67203151379
937.75711067305,7939.24725429457
934.038961038961,6969.99180431219
940.122804683342,2051.92083555082
932.072553156955,2136.9082941081
935.821774340863,1890.27339706509
937.482585503608,5925.32852212112
931.313328255903,6308.58492003046
938.359459966248,4308.32205137821
949.817754455013,5268.30753252433
954.385658914729,4436.22633618931
950.793230996856,8191.67246162382
959.281457442101,155.792594777991
973.911248830683,2201.34284377923
961.068017826825,1742.947262309
956.131541218638,3568.36977299881
953.293931731985,1543.72042622359
954.415343915344,8240.93827160494
968.774333193688,4034.46515849742
965.627644957406,1302.06466978108
965.425657760555,3270.89638996533
969.460437813379,2275.87122416534
974.194600818833,3661.86271750256
978.803487490523,3391.34389689158
1001.94476673918,4183.9961928934
983.982751540041,8559.38603696099
987.271779080163,5005.28697725241
987.31684123484,308.684674751929
988.722288438617,634.337197962943
996.412015173802,1124.24239374468
989.9869273207,5597.73566802591
995.340584415584,3963.72651515152
994.064273789649,6134.94753160029
1003.68499315203,239.327528859323
986.448992443325,6278.58753148615
982.995588064554,4615.70091721816
994.709927303063,7406.08366106543
997.482391014658,6889.70378831144
1017.78279569892,2930.25261648746
1015.2875273523,2717.20754923414
1032.95031545741,3330.53217665615
1016.28695073236,5356.21088548602
1015.26675369887,2102.75783289817
1014.20789473684,2421.5543062201
995.457448366779,3182.36209169474
1023.60095452738,2834.12448627867
1030.14454638124,3762.74495412844
1023.35143769968,3239.2832800852
1032.79557444314,182.530334114889
1038.2530282638,4642.08494093016
1017.52796674225,8176.98072562358
1039.36323851203,6371.07079418201
1044.46052631579,3282.06198060942
1042.49783390174,4408.65637385934
1049.35445816187,1344.53708276177
1045.54994629431,3434.07472763542
1043.47807088526,8067.80174785564
1062.4448298009,3832.51946050096
1051.18892362662,8279.90844126842
1054.94521093128,1843.9801008225
1059.98930187903,1047.50219448635
1056.82829801777,6837.63950786056
1056.62574438846,5121.13712017102
1056.7311627907,5277.01825581395
1058.26469805799,6944.2638999734
1055.27260747817,5917.62905616867
1054.61993202234,2565.64663753338
1071.27828444664,6601.37441459206
1066.27680798005,5199.62016832918
1065.09561998766,6708.94571252313
1074.71968046478,2781.81753812636
1072.60753469927,1685.53218770654
1074.70401907357,7326.10797002725
1082.84487646821,3501.79748886189
1076.12888059186,4065.66113531079
1078.46651694569,5565.17251939567
1075.81191916212,6216.73801445641
1074.89494592805,3696.64444934893
1093.39514887064,2110.86537474333
1090.07808471455,4739.28508287293
1096.54176610979,3188.98823729969
1094.18061262607,5450.95909600299
1099.37542150618,952.899587860622
1103.53986645719,6905.86861743912
1100.57869327325,8256.8216929514
1102.67690034477,6298.28156296175
1105.61249806172,5857.29942626764
1110.39134315038,8009.99687639447
1110.18142125866,737.67509786209
1105.15428911835,5396.31513105639
1108.97052845528,2531.78895663957
1105.57570093458,650.651518691589
1107.0848469123,6433.3829787234
1106.57731607629,8217.11307901907
1113.46936623431,7408.03068649162
1129.9530856078,2743.73166721473
1128.87148541114,5948.47519893899
1126.78779429988,3672.31350681537
1123.81071582269,4906.82061397217
1137.80450254176,6646.03674655047
1140.3208754521,1269.29769080961
1141.8865270397,8188.75304782745
1142.36728855721,5307.65124378109
1136.90332958018,3556.07576001287
1144.91735717401,6191.02311382468
1145.46512599193,7285.85827648615
1143.46411797858,2977.35750516626
1152.98092399404,6522.95141579732
1158.36103698056,1371.20634769348
1150.22814966384,2291.84434375913
1162.003894081,7071.13836967809
1162.17602873939,8150.9297844546
1139.8875623196,1197.45512988717
1158.40170105968,3440.42958728388
1163.70814307458,7888.91248097413
1171.54117647059,5146.15980392157
1180.27243278264,3671.19954648526
1164.46155390484,7560.99598474202
1173.53175877092,7940.79087365283
1179.10466988728,6093.08816425121
1178.89126310534,3905.47319021468
1182.81706699098,3220.36637275768
1175.80158509455,1125.06409899889
1184.08945236837,6589.44215530903
1194.11767618419,3551.76118171315
1173.64431295201,7341.65023011177
1193.88333169243,3348.8418824456
1201.83947570006,2649.19593156864
1203.17936170213,6139.84468085106
1195.80310538487,8472.60340270895
1195.95343966489,6908.44337038827
1195.77147979589,4986.76003309888
1195.66282869146,7123.98397386028
1197.36951608615,4448.35608880617
1197.09876147769,5807.06320734572
1202.98731884058,7843.87810559006
1203.49685258381,6819.49465671205
1204.63517890772,1049.9997740113
1208.62474084312,179.053213545266
1221.9491773721,2281.55668244309
1222.81729865246,7894.80664368537
1212.19312112796,289.331339457381
1212.05563139932,7563.80580204778
1219.15676728335,1611.63641674781
1210.97084548105,8086.01020408163
1225.32280579306,3462.41266794626
1242.79249720045,7032.37872340426
1230.278,8419.2362
1215.87239902081,2500.19583843329
1225.9687167671,2792.48927685218
1223.71981242673,2987.20716797856
1248.85901254626,1210.61738424045
1245.93650257536,1863.73165583045
1232.66217020432,3708.99781789328
1244.48407987048,8307.51699946033
1242.16027628982,4700.97335776713
1256.94414893617,7527.58051257253
1247.24804228661,1666.5430696946
1250.93182608696,8055.19339130435
1243.55563628815,2113.60130786797
1255.83475980121,2923.26532302595
1252.53621130361,6681.45796648679
1263.54394967721,1541.44313855322
1256.43380103386,4911.83204979428
1260.85668688158,5321.88094478136
1260.53298245614,3528.85140350877
1271.5182767624,5000.44749057151
1258.29967312631,3257.29570394583
1273.33532150131,6959.35321501309
1274.97532594981,6751.59343894575
1279.80536756126,7574.82427071179
1285.90400451213,2539.12882120699
1281.29889462049,3743.49712601326
1268.34191176471,3915.0847630719
1280.44852104664,2866.89306029579
1281.91937840351,4773.56727321025
1287.88602442334,5360.49050203528
1292.60400055952,3009.2673101133
1288.9982215899,878.416236884226
1290.01257462213,4055.0734154706
1286.0750030739,1327.18209762695
1300.35867748866,661.847576987348
1299.03713080169,1690.2382559775
1294.59531028906,6101.90600363857
1302.63376784606,6838.02462238775
1305.06531156281,5481.54081972676
1301.59151560926,6305.58157099698
1308.89364303178,7306.48410757946
1317.8623853211,2141.76391437309
1320.11823700185,4862.39773027184
1321.63494632816,1043.79979553587
1336.59651735594,3911.94145950281
1330.99345573532,7365.17069623705
1320.10604192355,2290.96864541131
1339.66312346688,2815.02149281626
1335.66581325301,3239.37123493976
1329.22290556239,7861.80989476561
1341.93341621771,1317.93866556154
1346.71367857705,6133.40012592476
1342.9019454032,8395.80185127079
1357.23009285312,7462.32463421497
1345.41221569129,3422.47840531561
1341.54798812665,3754.84003957784
1346.75086256469,5543.84286946521
1350.1688795714,4568.1510598649
1349.76667338303,7957.24964739069
1341.27681331748,5720.21712247325
1345.7597826087,7586.41130434783
1354.76517150396,6801.07692307692
1359.93961708395,3037.75909951609
1355.63041354608,954.967762943667
1362.45765183873,4766.1797062194
1352.93976694568,6412.14524864599
1355.43583573949,4097.05373756817
1365.98430576071,3482.65048005908
1364.46419928826,8487.04412811388
1379.78344801223,2284.52905198777
1378.78469438878,2078.50488476954
1374.09542230819,6279.07720825274
1366.83061346039,2609.16402620608
1357.82542533081,4443.28279773157
1366.15566281676,8247.84071711774
1377.78042047144,7032.09895943937
1387.40032915038,2736.96801069739
1388.76670695907,7528.22465895355
1400.35855949896,1994.44589422408
1379.82158853389,5934.84219169901
1383.79501304726,7211.34531748333
1389.57944084555,6905.02932151381
1388.48417988921,5269.4060651582
1387.70938715953,5876.4109922179
1395.36237058194,29.0533737950732
1392.07943791225,6352.66045311156
1421.88803915571,6649.49444274498
1402.438974248,3301.69865829907
1402.41601276766,7886.37757680543
1403.56799152093,1331.88426073132
1392.69910141207,3682.96996148909
1404.99921383648,4018.57389937107
1402.24304194434,5664.37148830524
1412.25738188976,102.69094488189
1403.43495934959,3395.58786741714
1413.9980634229,3755.20455095618
1412.44251192858,4131.8697860551
1408.53615492738,4995.66937373106
1412.66552728193,2500.96797062919
1417.45385964912,1790.24675438597
1422.52012044895,6398.6047084588
1414.13554001997,2162.95577115138
1420.26080420894,6524.4866591507
1426.75401670951,6831.43235861183
1423.49353291673,6754.86004941142
1433.48427419355,4496.94677419355
1428.54565061107,545.443206326384
1442.96664270309,7018.24457225018
1440.31979098628,2640.79255388635
1440.09698879552,3229.72140522876
1439.28985959438,8470.4488299532
1436.90428029619,4429.88947083258
1434.50890066585,1093.06930289441
1447.55552433799,1670.12551801644
1436.65380249716,7130.75498621696
1425.9287054409,2904.76912040614
1439.86628643853,2976.38498098859
1450.96431710318,6256.26278783618
1454.18842941536,3467.5940110002
1459.23483438779,6331.10178637886
1459.46408602151,5894.36408602151
1454.55744757125,2241.62806954651
1464.40304600408,3101.20615481237
1461.90944565592,2830.37093997475
1469.87908583577,3417.57480733457
1458.95914742451,293.467673179396
1465.04722693146,2037.04577379511
1472.96643247463,877.38004163414
1477.8779449333,5248.88603462958
1481.53056027165,2143.37549518959
1477.99891701638,7818.08907540273
1481.69197191118,6426.26209907003
1494.26895818568,3773.1932140326
1486.62749490835,5843.97922606925
1494.66615146832,5532.85780525502
1485.61096690461,7103.11810512654
1486.80845248108,5396.206686291
1492.98241258018,6042.65259673081
1504.559011971,4893.07528241443
1498.98397273189,1915.79302342447
1507.15151515152,4396.87817877265
1506.83476342241,7461.01789654327
1504.98415841584,295.23102310231
1517.40104370515,3049.6738421396
1513.05789316622,2715.7585795285
1513.68110157653,2969.00678507284
1525.6504204565,2245.7892569075
1514.9749636099,5806.86055312955
1519.06223091977,5981.73072407045
1513.55276840281,4315.01568913619
1526.19572220075,627.274320319546
1528.69310122502,5031.20838168923
1532.67236061684,7194.76678529063
1544.96092967341,2035.11681025847
1533.34543987086,1514.88225271276
1532.79410107082,6107.91264324629
1536.55057824623,8057.95476504172
1535.17076526225,2380.09742046432
1532.81171717172,7710.18242424242
1538.32223543401,7778.30598493857
1534.80932954949,2758.93880808797
1541.05987862441,3646.91368846932
1543.1340367331,280.898007033998
1547.37938644891,6380.40079452659
1544.04867006225,2914.25561214865
1546.00970999482,8244.10499741067
1530.69477117723,1003.55896016606
1557.88146426496,1319.7075828007
1562.24322103533,7983.12818405916
1551.37040345392,1113.46106892958
1570.02358123866,327.274423425758
1561.84688113949,5122.59393418468
1579.52720981441,7141.89776659327
1582.13628543646,3857.11967985638
1580.56353951516,2859.83400369605
1583.42754017979,4447.26818305639
1595.06859628576,251.224694662874
1594.23807829181,2206.62882562278
1592.10220913108,2983.4852724595
1561.48421208312,6603.74768912224
1597.9922334667,7737.3923276065
1611.27565421935,1027.05498382829
1600.35997660591,1201.3693342431
1603.85883380998,2531.45368605021
1602.47556705739,8180.95082965444
1601.70613709478,6970.83407572383
1592.47296242613,3493.2829746906
1594.39421664972,1705.84208742799
1619.55824863174,4759.49569976544
1598.62801831807,7662.75791007494
1626.30461350443,1107.48594561564
1610.29403701165,8104.94448252228
1618.48895192595,3185.22678411466
1612.061183773,3354.18632232321
1607.85267546908,3614.77192494788
1613.74794668103,6204.79089807459
1621.109375,6335.15079365079
1624.48842963179,5185.39237374472
1626.44487477408,6783.09036922282
1629.54729644169,6445.7838419653
1637.08126504524,2432.34116377521
1637.96877941638,7366.9534044556
1648.15263291783,791.422284406004
1638.12995633188,7478.16873362445
1655.94738924051,7681.36392405063
1652.00474860335,3031.40893854749
1638.27397260274,3538.52724505327
1643.55948553055,8283.78651814424
1654.0081921221,1282.26001571092
1650.72107386972,4308.03368195668
1665.57406547481,1719.47028093801
1653.38090759464,7283.51869268751
1665.34990530303,3647.49053030303
1651.04016275102,2012.3546397165
1670.79498364231,4947.94687646051
1659.39580536913,7833.01761744966
1663.27679379444,8482.37569489334
1660.76295187658,4141.84688003684
1664.94383816875,7133.37742879957
1660.00989062136,2313.56190365371
1674.79908466819,6290.34401220442
1674.24503800676,8363.93433277027
1667.22590813569,1900.3059141399
1680.45330261137,6806.89462365591
1677.35045207957,4850.5027124774
1681.07633046123,6035.94708565636
1674.8260952381,6960.31676190476
1674.93016614746,7432.48416407061
1681.87432847276,1455.84151957022
1676.62110787172,2743.30962099125
1688.27971369373,5679.66566208325
1685.84457304831,3458.49557104051
1694.99807927362,4792.00925440894
1693.2353133515,5903.32305177112
1699.1786765647,8212.15039037502
1698.542060854,3364.17553055485
1685.35195530726,3884.22466695316
1699.99789200584,2833.14269498946
1690.97017194994,4717.67996256872
1719.29268572741,2050.26880238833
1700.26905706856,4221.7858218147
1708.34213006598,6367.85929715901
1716.58866498741,7406.67682619647
1721.08845235511,2991.39852398524
1713.7258805513,3274.9820944752
1718.42255103952,7111.35587188612
1738.77838784117,1047.46940399459
1720.63976593929,1227.22113860783
1718.58823529412,6922.56067226891
1735.37821543408,48.0114549839228
1721.11847605398,2589.66296428998
1727.48919354839,6177.1414516129
1734.56311719215,5000.24425936942
1735.16462585034,5781.6675170068
1736.95264116576,3124.20023419204
1728.37188424166,1385.27651035065
1742.46873889876,1968.38277087034
1746.71125472503,4874.87477136935
1738.65312093628,6540.40620936281
1748.25779550399,2744.07868020305
1750.57189964158,1589.03039426523
1750.64626462646,3523.9896489649
1758.94276580386,3902.74744766423
1744.72831333609,5456.01296372914
1753.21567378146,6115.1874800892
1756.1101206802,7925.88933077345
1759.42076730609,1803.1221851543
1762.43035827857,5705.91604833581
1761.62510220769,7370.55437448896
1741.87480405476,540.170341728498
1766.25391230791,4264.58085436346
1767.38288497217,5962.9969851577
1759.27519321109,2646.12986816184
1755.00232018561,7596.11957879707
1763.3639737368,6653.69683128747
1760.54135849698,2483.64515854799
1762.74666118759,1651.73494966098
1766.53894820087,3071.77659153816
1779.44079951175,2808.12679279829
1759.34588295556,674.213727750032
1785.99191984486,6591.92630898513
1778.45340125862,7716.03176505844
1787.50118043845,4371.49173693086
1790.51823218657,5300.41154490401
1791.04850934816,5093.76440121273
1798.90412895928,7572.73190045249
1788.78690874343,3301.2419971333
1791.28800143911,1720.58050008994
1794.79413850154,6288.14842826755
1794.69454287739,1333.15538625089
1815.31566765105,1898.36954266103
1801.875,1782.94293478261
1806.50051727705,7336.88537140492
1806.84896421846,562.389265536723
1805.96023622047,7780.54665354331
1811.60751139909,922.551955843532
1814.1122886702,6509.34342669695
